Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks,Revenue,Delivery_Duration,Fuel_Efficiency,Profit,Delay_Flag,Urgency_Level,Payment_Mode_Encoded,Order_Priority_Encoded,valid
S580596,O27678,C7284,Jane Smith,amit@gmail.com,916136076819,Chennai,USA,East,400001.0,P1616,Mobile,Accessories,96.97367046257358,10.0,528.0540744930373,129249.4448283645,2021-07-06,2023-07-06,1.0,Pending,Air,V198,Unknown,Unknown,R209,1104.4280670263602,465.7087814227343,Warehouse A,Central,Mr. Khan,Medium,Card,Yes,Unknown,Delayed delivery,5280.540744930373,730 days,0.42167416360274274,128145.01676133815,Yes,Normal,6.0,2.0,False
S558990,O46430,C5810,Amit Kumar,amit@gmail.com,917733947081,Chennai,USA,North,110001.0,P4754,Charger,Misc,29.47729944970517,4.0,911.0416179407564,144272.0612889226,2020-03-13,2020-04-24,10.0,In Transit,Rail,V835,Unknown,Bike,R136,6590.437715337587,490.7450036521326,Warehouse A,Unknown,Mr. Patel,Medium,Cash,Yes,Not Returned,Delayed delivery,3644.1664717630256,42 days,0.07446318815972526,137681.623573585,Yes,Normal,1.0,2.0,False
S636384,O17494,C4714,Amit Kumar,amit@gmail.com,916157919064,Delhi,UK,North,600001.0,P8381,Laptop,Electronics,29.568392529254208,7.0,582.118253691674,190827.3003922336,2021-10-02,2024-04-21,-1.0,Unknown,Ship,V316,Mr. Rao,Truck,R701,7402.625862593285,174.41347662778423,Unknown,Central,Unknown,Unknown,Credit,Yes,Pending,No Remarks,4074.827775841718,932 days,0.023561028189892034,183424.6745296403,No,Unknown,2.0,0.0,False
S286215,O96507,C7766,John Doe,jane@,919384080495,Mumbai,India,East,560001.0,P2117,Laptop,Accessories,96.97367046257358,11.0,472.02821195246,190358.3469061544,2020-06-17,2024-04-10,5.0,Cancelled,Road,V530,Mrs. Patel,Unknown,R323,1034.1904113776382,1858.3740533142127,Warehouse A,North Hub,Mr. Patel,High,Credit,Unknown,Unknown,No Remarks,5192.310331477061,1393 days,1.7969360698661718,189324.15649477675,Yes,Urgent,2.0,3.0,False
S567535,O89003,C1867,John Doe,john@example.com,916729259325,Bangalore,india,West,560001.0,P4472,Headphones,Electronics,78.62500815860486,7.0,2935.617099354375,18874.57944789831,2020-03-25,2021-03-07,10.0,Cancelled,Ship,V482,Unknown,Unknown,R779,9938.558586707504,1979.575092628176,Warehouse A,North Hub,Ms. Verma,Medium,UPI,No,Pending,No Remarks,20549.319695480626,347 days,0.19918130736541542,8936.020861190807,Yes,Normal,4.0,2.0,False
S758027,O34239,C6610,Fatima Noor,amit@gmail.com,919597699637,Delhi,USA,North,600001.0,P7901,Tablet,Electronics,12.028971422750406,16.0,1242.7503282923385,169264.584847676,2020-02-03,2020-06-07,12.0,Unknown,Rail,V840,Ms. Sharma,Cargo,R707,3732.107672092139,1463.6602901953722,Warehouse A,Unknown,Mr. Khan,Medium,Cash,No,Pending,Delayed delivery,19884.005252677416,125 days,0.3921806171725147,165532.47717558386,Yes,Normal,1.0,2.0,False
S320051,O74757,C9272,Nan,amit@gmail.com,919781958035,Delhi,Unknown,East,600001.0,P4447,Mobile,Clothing,17.467150306885507,5.0,3014.228372520391,13794.510437642091,2020-04-29,2022-01-31,5.0,Delayed,Rail,V852,Unknown,Bike,R219,5242.289857164861,1134.7870626084311,Unknown,Unknown,Unknown,High,Online,Yes,Not Returned,No Remarks,15071.141862601955,642 days,0.21646782103386925,8552.220580477231,Yes,Urgent,5.0,3.0,False
S414596,O81324,C4494,Li Wei,jane@,916531496616,mumbai,USA,West,110001.0,P6739,Headphones,Misc,20.367541324756797,5.0,3887.72519106764,190358.3469061544,2023-04-15,2024-04-08,-1.0,Unknown,Rail,V639,Mr. Lee,Unknown,R916,2892.410615379814,1010.9860429469974,Warehouse B,Central,Unknown,High,UPI,No,Pending,Check packaging,19438.6259553382,359 days,0.3495306086802758,187465.93629077458,No,Urgent,4.0,3.0,False
S387000,O32473,C7143,Li Wei,amit@gmail.com,919388388120,Mumbai,USA,Unknown,560001.0,P1792,Charger,Furniture,77.2413994952516,3.0,4539.137138587447,14882.343104953285,2020-12-01,2023-10-11,8.0,Pending,Ship,V113,Mr. Rao,Truck,R426,976.353442169996,107.63480635290377,Hub C,North Hub,Ms. Verma,Low,Credit,Yes,Not Returned,No Remarks,13617.41141576234,1044 days,0.11024164170884658,13905.98966278329,Yes,Low,2.0,1.0,False
S263822,O27291,C6328,Fatima Noor,jane@,918450637296,Bangalore,Unknown,Unknown,600001.0,P8513,Charger,Electronics,3.029203111037471,7.0,352.55823286254605,10057.478730660614,2022-12-07,2024-09-28,13.0,In Transit,Rail,V259,Mr. Lee,Unknown,R587,8813.090633228108,1861.9599008559655,Warehouse A,Unknown,Unknown,Medium,Cash,Yes,Not Returned,Delayed delivery,2467.9076300378224,661 days,0.21127206996326514,1244.3880974325057,Yes,Normal,1.0,2.0,False
S322320,O90052,C6172,John Doe,jane@,917569882089,Unknown,USA,South,560001.0,P4049,Mobile,Accessories,7.867442847541991,13.0,3887.72519106764,131384.30717858748,2022-08-16,2023-01-17,0.0,Unknown,Air,V627,Mr. Rao,Cargo,R592,1034.1904113776382,309.92670108277554,Warehouse A,North Hub,Ms. Verma,Low,Unknown,No,Pending,Handle with care,50540.42748387932,154 days,0.29968050145613345,130350.11676720984,No,Low,0.0,1.0,False
S905985,O33208,C7871,Michael Brown,jane@,918550841955,Delhi,India,Unknown,0.0,P7336,Headphones,Food,36.16733999015513,11.0,3232.275874206702,34984.629437934826,2023-03-19,2024-11-29,10.0,Pending,Road,V223,Ms. Sharma,Cargo,R276,8916.361692792909,1507.020936989745,Warehouse B,South Hub,Unknown,High,UPI,Unknown,Not Returned,Delayed delivery,35555.034616273726,621 days,0.16901747471817674,26068.267745141915,Yes,Urgent,4.0,3.0,False
S444476,O44031,C6532,Amit Kumar,amit@gmail.com,916154926748,Chennai,UK,Unknown,110001.0,P2169,Mobile,Electronics,89.53532136755106,6.0,2394.7420389966887,188993.68719476004,2021-04-17,2024-08-28,-1.0,Delayed,Road,V692,Mr. Lee,Cargo,R516,3653.713054879444,1165.5978107586586,Unknown,Unknown,Mr. Patel,Medium,Card,Unknown,Unknown,No Remarks,14368.452233980133,1229 days,0.3190173375005548,185339.9741398806,No,Normal,6.0,2.0,False
S930914,O17858,C9052,Nan,john@example.com,916450760808,mumbai,UK,Unknown,560001.0,P1555,Mobile,Accessories,31.51525207089639,11.0,4221.339973902669,7967.942200681889,2021-05-07,2022-05-27,5.0,Unknown,Ship,V664,Mr. Rao,Cargo,R819,9983.976999460425,490.7450036521326,Hub C,South Hub,Mr. Patel,Low,Cash,Yes,Unknown,Check packaging,46434.73971292936,385 days,0.04915325863417499,-2016.0347987785362,Yes,Low,1.0,1.0,False
S409321,O46411,C1464,Michael Brown,amit@gmail.com,916018217940,mumbai,india,West,600001.0,P7227,Mobile,Food,3.029203111037471,1.0,286.0315640363282,141034.91640095037,2022-01-08,2022-07-17,1.0,Delayed,Ship,V163,Mr. Lee,Unknown,R847,1108.012233119132,1994.252399409692,Warehouse B,North Hub,Mr. Patel,Unknown,Unknown,Yes,Pending,Check packaging,286.0315640363282,190 days,1.799846914862783,139926.90416783124,Yes,Unknown,0.0,0.0,False
S649389,O44060,C4293,Jane Smith,jane@,917182472909,Unknown,india,Unknown,600001.0,P3654,Headphones,Electronics,54.89767279465632,7.0,3265.154337309377,57232.80452318232,2020-01-02,2023-08-31,12.0,Delayed,Air,V227,Ms. Sharma,Cargo,R280,9984.617643071222,474.5804866864273,Unknown,North Hub,Ms. Verma,Unknown,Unknown,Yes,Returned,Handle with care,22856.080361165637,1337 days,0.047531162799785344,47248.1868801111,Yes,Unknown,0.0,0.0,False
S588426,O78493,C5038,Michael Brown,jane@,917524248088,Chennai,Unknown,North,110001.0,P4646,Mobile,Accessories,18.893018324789946,17.0,2814.938437455917,148242.9734891228,2020-10-16,2021-04-09,11.0,In Transit,Road,V669,Mr. Rao,Truck,R563,666.2038034756613,1565.312684155129,Warehouse A,Unknown,Mr. Khan,High,Unknown,Yes,Not Returned,Handle with care,47853.95343675059,175 days,2.349600341500175,147576.76968564716,Yes,Urgent,0.0,3.0,False
S124991,O84362,C5231,Nan,john@example.com,917962412142,Bangalore,UK,East,560001.0,P2781,Laptop,Misc,37.766741825312565,11.0,2814.938437455917,21598.497764749005,2021-04-28,2022-01-06,1.0,Delayed,Road,V665,Unknown,Truck,R288,1092.0050948894086,1406.512023333398,Hub C,Central,Mr. Khan,High,Credit,Unknown,Not Returned,Delayed delivery,30964.32281201509,253 days,1.2880086639850712,20506.492669859595,Yes,Urgent,2.0,3.0,False
S940746,O10612,C5122,Jane Smith,john@example.com,918511901243,Mumbai,UK,North,560001.0,P9024,Charger,Furniture,37.766741825312565,6.0,394.1316242533175,94641.0785219888,2024-05-10,2025-01-29,7.0,Delivered,Air,V766,Mrs. Patel,Bike,R727,3152.005782329464,796.7421056073109,Unknown,South Hub,Ms. Verma,High,Online,Unknown,Pending,Handle with care,2364.789745519905,264 days,0.252773046951229,91489.07273965934,Yes,Urgent,5.0,3.0,False
S952701,O49305,C4410,Jane Smith,jane@,916719291270,Delhi,India,West,600001.0,P5724,Mobile,Furniture,37.766741825312565,9.0,1984.8354527273511,90097.76479821977,2021-06-08,2023-08-18,1.0,In Transit,Road,V856,Mr. Lee,Cargo,R298,9768.548903378454,558.3356878130787,Warehouse B,Central,Mr. Khan,High,Unknown,Unknown,Not Returned,Delayed delivery,17863.51907454616,801 days,0.0571564613470869,80329.21589484131,Yes,Urgent,0.0,3.0,False
S492104,O82621,C6613,John Doe,john@example.com,916824407863,Bangalore,india,East,0.0,P7248,Unknown,Electronics,46.370715781593645,15.0,3437.707851730763,54459.71878580739,2023-07-25,2025-09-04,7.0,Cancelled,Road,V691,Unknown,Cargo,R763,9138.029149244574,1097.1244178130758,Unknown,South Hub,Ms. Verma,Low,Online,Unknown,Unknown,No Remarks,51565.61777596145,772 days,0.12006138302850274,45321.68963656281,Yes,Low,5.0,1.0,False
S994748,O77712,C5466,Nan,jane@,917994496235,Chennai,UK,North,0.0,P7490,Charger,Electronics,59.44524960177323,8.0,524.0510366881534,38876.644399990495,2024-03-19,2024-04-06,1.0,Delayed,Road,V922,Ms. Sharma,Truck,R214,5873.870748481539,1006.8520125604368,Warehouse A,North Hub,Unknown,Low,Credit,Unknown,Returned,No Remarks,4192.408293505227,18 days,0.17141201358928768,33002.77365150896,Yes,Low,2.0,1.0,False
S175948,O49362,C3426,Nan,jane@,916911217579,Chennai,UK,North,400001.0,P9252,Headphones,Food,18.591584237106517,16.0,2880.640668942282,147017.13630754218,2021-02-09,2024-03-26,3.0,Delayed,Road,V943,Mr. Rao,Unknown,R934,8553.133890518824,1000.2208819211336,Unknown,North Hub,Mr. Patel,Medium,Unknown,Yes,Not Returned,No Remarks,46090.25070307651,1141 days,0.11694203489903059,138464.00241702335,Yes,Normal,0.0,2.0,False
S137900,O18151,C6944,Michael Brown,jane@,917738761524,Bangalore,Unknown,Unknown,560001.0,P1524,Charger,Furniture,45.87896342959508,16.0,3316.075935425896,198229.44047125307,2022-01-08,2025-06-22,1.0,Delayed,Road,V918,Unknown,Cargo,R785,6330.570851172699,1229.7417935193005,Warehouse B,South Hub,Unknown,Medium,Credit,No,Unknown,Check packaging,53057.21496681434,1261 days,0.1942544870643851,191898.86962008037,Yes,Normal,2.0,2.0,False
S186331,O28763,C6239,Amit Kumar,john@example.com,916452584750,Delhi,UK,West,110001.0,P6037,Laptop,Clothing,83.32804275964196,17.0,4283.776422510859,49172.273018740205,2021-05-28,2022-02-07,8.0,In Transit,Road,V541,Mr. Rao,Truck,R813,3219.920605891895,523.8880632416447,Warehouse A,South Hub,Ms. Verma,Low,Unknown,Yes,Returned,Delayed delivery,72824.1991826846,255 days,0.1627021679612288,45952.35241284831,Yes,Low,0.0,1.0,False
S806110,O50488,C6812,John Doe,amit@gmail.com,918940734266,Delhi,USA,East,110001.0,P2324,Tablet,Electronics,90.9773800068388,11.0,4386.362714030262,169264.584847676,2021-11-23,2023-04-08,7.0,Unknown,Ship,V404,Ms. Sharma,Truck,R231,7464.945846238535,1858.3740533142127,Warehouse A,South Hub,Mr. Patel,High,Online,No,Unknown,Check packaging,48249.98985433289,501 days,0.24894675615773118,161799.63900143746,Yes,Urgent,5.0,3.0,False
S815809,O28121,C1361,Michael Brown,john@example.com,918593129046,Chennai,USA,West,560001.0,P1497,Charger,Clothing,37.766741825312565,7.0,2700.135729141203,193935.3855746779,2020-03-16,2022-05-02,13.0,In Transit,Road,V407,Ms. Sharma,Unknown,R952,6330.570851172699,92.2567103786578,Warehouse B,North Hub,Mr. Khan,Unknown,Unknown,No,Returned,Handle with care,18900.95010398842,777 days,0.01457320556827317,187604.8147235052,Yes,Unknown,0.0,0.0,False
S482158,O22789,C7828,Jane Smith,jane@,916353349089,Unknown,india,Unknown,400001.0,P4124,Tablet,Furniture,26.248608169201685,13.0,802.3631791511527,32793.98709345699,2021-09-12,2023-04-22,1.0,Delayed,Road,V190,Mrs. Patel,Truck,R563,4988.932744170654,1134.7870626084311,Warehouse B,Unknown,Ms. Verma,Medium,Card,Yes,Returned,Delayed delivery,10430.721328964986,587 days,0.22746088608518114,27805.054349286336,Yes,Normal,6.0,2.0,False
S663719,O87745,C3892,Amit Kumar,john@example.com,917718375935,Bangalore,UK,South,560001.0,P9245,Tablet,Food,20.367541324756797,5.0,1206.7690414433216,177191.33481676033,2020-02-04,2024-02-26,2.0,Unknown,Air,V637,Mrs. Patel,Unknown,R262,9983.976999460425,1009.2353840107952,Warehouse A,North Hub,Ms. Verma,Unknown,Unknown,No,Not Returned,Handle with care,6033.845207216608,1483 days,0.10108550771554646,167207.3578172999,Yes,Unknown,0.0,0.0,False
S679284,O88205,C2948,Michael Brown,john@example.com,918105335499,mumbai,India,South,600001.0,P1859,Laptop,Electronics,82.95938216061697,10.0,4662.325816717454,72713.96427958044,2022-05-25,2023-12-18,14.0,Delivered,Road,V764,Ms. Sharma,Bike,R717,8170.9595009805425,1697.1710168935022,Hub C,South Hub,Unknown,Medium,Card,No,Returned,Delayed delivery,46623.258167174536,572 days,0.20770767701025025,64543.0047785999,Yes,Normal,6.0,2.0,False
S503068,O83395,C4184,Michael Brown,jane@,916958811923,Chennai,USA,Unknown,0.0,P3774,Headphones,Electronics,60.31094366844928,14.0,4886.341830401388,136546.12686932215,2021-06-08,2024-07-21,3.0,Unknown,Air,V955,Ms. Sharma,Cargo,R936,352.5252197417602,1248.440027973224,Hub C,South Hub,Mr. Khan,Medium,Card,No,Not Returned,Delayed delivery,68408.78562561942,1139 days,3.541420465996049,136193.60164958038,Yes,Normal,6.0,2.0,False
S395832,O15136,C6242,Fatima Noor,john@example.com,918301791428,Bangalore,UK,Unknown,560001.0,P9708,Charger,Electronics,12.39962747086102,11.0,4256.863571377221,136546.12686932215,2021-01-28,2021-04-09,0.0,In Transit,Road,V303,Mr. Rao,Cargo,R492,2892.410615379814,353.8337453324037,Hub C,South Hub,Unknown,Unknown,Online,Unknown,Not Returned,Handle with care,46825.49928514943,71 days,0.12233178216500923,133653.71625394234,No,Unknown,5.0,0.0,False
S446360,O21071,C5134,Fatima Noor,jane@,918409744318,mumbai,Unknown,Unknown,110001.0,P7699,Mobile,Food,73.09581474463738,7.0,3608.377160774864,17051.123447644695,2024-05-02,2025-04-01,11.0,Delayed,Ship,V423,Ms. Sharma,Truck,R866,7089.92075935827,1384.7745955000685,Hub C,North Hub,Unknown,Low,UPI,No,Pending,No Remarks,25258.640125424048,334 days,0.19531594816095077,9961.202688286427,Yes,Low,4.0,1.0,False
S903620,O22739,C3831,Michael Brown,jane@,917208162430,Mumbai,Unknown,Unknown,600001.0,P8536,Mobile,Clothing,71.467856328688,11.0,473.0606673630325,167175.08618281968,2021-08-02,2024-07-04,0.0,Delayed,Road,V731,Mr. Lee,Cargo,R687,4493.931902391445,183.36582981200672,Unknown,North Hub,Ms. Verma,Unknown,Unknown,No,Returned,Delayed delivery,5203.667340993357,1067 days,0.040802983622076835,162681.15428042822,No,Unknown,0.0,0.0,False
S671193,O79224,C2838,Li Wei,jane@,919078537252,Bangalore,india,North,600001.0,P6366,Mobile,Misc,20.367541324756797,19.0,843.7059873305701,18874.57944789831,2020-11-24,2023-10-27,1.0,Delivered,Road,V180,Mrs. Patel,Unknown,R283,5513.37518466548,1678.0809125988496,Hub C,North Hub,Mr. Khan,Unknown,Unknown,No,Returned,Handle with care,16030.413759280833,1067 days,0.30436544882092326,13361.20426323283,Yes,Unknown,0.0,0.0,False
S177961,O82258,C2276,Li Wei,john@example.com,919208615637,Bangalore,UK,South,400001.0,P8067,Charger,Misc,60.31094366844928,13.0,1400.4722109570012,129249.4448283645,2023-05-05,2025-06-15,-1.0,Delayed,Ship,V472,Mrs. Patel,Bike,R449,1084.9684005823767,174.41347662778423,Warehouse B,Unknown,Ms. Verma,Low,Card,Unknown,Returned,Check packaging,18206.138742441013,772 days,0.16075442983792393,128164.47642778212,No,Low,6.0,1.0,False
S835121,O57350,C4762,Michael Brown,john@example.com,917171021595,Bangalore,USA,South,600001.0,P5379,Laptop,Electronics,16.021454773452163,3.0,3887.72519106764,126046.97541719936,2022-04-06,2023-10-14,12.0,Unknown,Ship,V978,Mr. Lee,Bike,R403,2231.7611095343395,1006.8520125604368,Unknown,Unknown,Unknown,Low,Card,No,Pending,Check packaging,11663.17557320292,556 days,0.4511468580839811,123815.21430766501,Yes,Low,6.0,1.0,False
S950560,O34727,C9419,Li Wei,amit@gmail.com,916014226419,Unknown,UK,North,400001.0,P6191,Unknown,Misc,52.71326494740767,17.0,3619.05414454862,87698.0352941312,2021-08-29,2025-07-20,1.0,Delayed,Ship,V247,Mr. Rao,Cargo,R674,5468.34161852126,1165.5978107586586,Hub C,Central,Mr. Patel,Medium,UPI,No,Unknown,No Remarks,61523.920457326545,1421 days,0.213153802756357,82229.69367560995,Yes,Normal,4.0,2.0,False
S640219,O98962,C6972,Amit Kumar,amit@gmail.com,919504451478,Chennai,USA,Unknown,560001.0,P7857,Tablet,Furniture,5.1218160656397735,13.0,1274.3561221595528,197255.3224843835,2020-08-09,2025-06-04,9.0,Delivered,Air,V447,Mr. Rao,Bike,R441,8665.19275946971,149.4238239751592,Warehouse B,Unknown,Unknown,Unknown,Card,Yes,Unknown,No Remarks,16566.629588074185,1760 days,0.017244143104821547,188590.1297249138,Yes,Unknown,6.0,0.0,False
S584155,O90894,C4227,Michael Brown,jane@,918857793913,mumbai,UK,East,0.0,P5457,Unknown,Clothing,54.89767279465632,8.0,3436.150887756193,31450.408093751343,2024-01-29,2025-06-27,4.0,Delayed,Road,V271,Ms. Sharma,Cargo,R967,3653.713054879444,1843.1615920235856,Unknown,Unknown,Ms. Verma,High,UPI,Unknown,Unknown,Check packaging,27489.207102049542,515 days,0.5044626012877745,27796.695038871898,Yes,Urgent,4.0,3.0,False
S699038,O78674,C2244,Jane Smith,jane@,917922787105,Mumbai,USA,East,400001.0,P3139,Mobile,Electronics,11.235196985833792,7.0,4682.214831470374,97446.15289517608,2020-01-07,2025-10-26,4.0,Unknown,Rail,V752,Mrs. Patel,Bike,R209,5242.289857164861,107.63480635290377,Unknown,Central,Unknown,High,Cash,Yes,Unknown,Check packaging,32775.503820292615,2119 days,0.020532021175020433,92203.86303801123,Yes,Urgent,1.0,3.0,False
S355178,O27401,C3372,Li Wei,jane@,916774116468,Mumbai,USA,East,110001.0,P7607,Headphones,Furniture,36.16733999015513,5.0,802.3631791511527,103142.16694630009,2020-08-19,2022-10-06,0.0,In Transit,Road,V111,Mr. Lee,Bike,R145,6663.056267014754,1565.312684155129,Warehouse A,Unknown,Mr. Khan,High,Unknown,Unknown,Not Returned,No Remarks,4011.8158957557634,778 days,0.23492412812182892,96479.11067928534,No,Urgent,0.0,3.0,False
S570804,O52567,C2212,Michael Brown,jane@,916635332025,Chennai,India,West,400001.0,P6248,Charger,Furniture,28.452983713894387,13.0,4232.453207992935,34984.629437934826,2021-12-17,2022-11-11,0.0,Cancelled,Air,V728,Unknown,Unknown,R271,6233.498867203423,182.9656144420159,Unknown,Central,Mr. Khan,Medium,Unknown,Yes,Returned,Check packaging,55021.89170390816,329 days,0.02935199289193117,28751.130570731402,No,Normal,0.0,2.0,False
S241545,O89592,C2083,Jane Smith,jane@,916521692316,Delhi,Unknown,West,400001.0,P7850,Tablet,Furniture,77.21123440547882,7.0,4712.281498228901,179436.94651928847,2023-12-18,2025-01-10,1.0,In Transit,Air,V882,Mr. Rao,Cargo,R644,6553.261722717063,1756.9267606299247,Warehouse A,North Hub,Mr. Khan,Unknown,Unknown,Unknown,Not Returned,Check packaging,32985.97048760231,389 days,0.26809958688808194,172883.6847965714,Yes,Unknown,0.0,0.0,False
S539188,O15750,C8986,Fatima Noor,amit@gmail.com,919897503141,Chennai,UK,West,600001.0,P9908,Headphones,Electronics,31.44274101070839,10.0,676.4538978214792,12163.06652983601,2024-03-30,2025-08-02,13.0,Delayed,Rail,V815,Mr. Rao,Truck,R910,3653.713054879444,353.8337453324037,Unknown,Unknown,Mr. Patel,Low,Cash,No,Pending,Handle with care,6764.538978214792,490 days,0.0968422369293252,8509.353474956566,Yes,Low,1.0,1.0,False
S514423,O74156,C4235,Amit Kumar,john@example.com,917411951907,mumbai,UK,West,400001.0,P2181,Headphones,Food,82.95938216061697,14.0,2899.960714059048,65423.89090924677,2022-07-06,2022-11-17,10.0,Cancelled,Rail,V280,Ms. Sharma,Unknown,R580,4839.546420163297,1843.1615920235856,Warehouse B,South Hub,Ms. Verma,Unknown,Card,Yes,Unknown,Handle with care,40599.44999682667,134 days,0.3808542024401934,60584.34448908348,Yes,Unknown,6.0,0.0,False
S626892,O53284,C2814,Amit Kumar,john@example.com,918956363388,Unknown,UK,East,110001.0,P3803,Headphones,Electronics,68.5811861379596,9.0,4323.3523984833655,181861.21559136725,2021-04-17,2023-06-06,-1.0,Cancelled,Air,V726,Mr. Lee,Van,R392,666.2038034756613,632.8260178130992,Unknown,Central,Ms. Verma,Low,Cash,Yes,Pending,Check packaging,38910.17158635029,780 days,0.9498985363211281,181195.0117878916,No,Low,1.0,1.0,False
S354300,O39130,C4868,Jane Smith,amit@gmail.com,919201263096,Unknown,India,West,560001.0,P5774,Charger,Electronics,14.379639134878165,18.0,3232.275874206702,12163.06652983601,2024-05-04,2025-09-23,2.0,Unknown,Ship,V520,Mrs. Patel,Cargo,R155,6590.437715337587,182.9656144420159,Hub C,North Hub,Ms. Verma,High,Card,Yes,Pending,No Remarks,58180.96573572064,507 days,0.0277622856545946,5572.628814498424,Yes,Urgent,6.0,3.0,False
